sample_id,source_row,split,split_seed
fresh_visobert_05568,9399,train,20260520
fresh_visobert_01586,9400,train,20260520
fresh_visobert_01024,9401,dev,20260520
fresh_visobert_08186,9402,train,20260520
fresh_visobert_01709,9403,dev,20260520
fresh_visobert_11715,9404,train,20260520
fresh_visobert_02099,9405,train,20260520
fresh_visobert_04703,9406,dev,20260520
fresh_visobert_08697,9407,train,20260520
fresh_visobert_07478,9408,test,20260520
fresh_visobert_06946,9409,dev,20260520
fresh_visobert_07861,9410,train,20260520
fresh_visobert_11724,9411,dev,20260520
fresh_visobert_03497,9412,train,20260520
fresh_visobert_09212,9413,train,20260520
fresh_visobert_04026,9414,train,20260520
fresh_visobert_08667,9415,train,20260520
fresh_visobert_01474,9416,dev,20260520
fresh_visobert_00702,9417,test,20260520
fresh_visobert_10975,9418,train,20260520
fresh_visobert_00221,9419,dev,20260520
fresh_visobert_11744,9420,train,20260520
fresh_visobert_11918,9421,test,20260520
fresh_visobert_00460,9422,test,20260520
fresh_visobert_06430,9423,dev,20260520
fresh_visobert_01233,9424,train,20260520
fresh_visobert_04538,9425,train,20260520
fresh_visobert_04690,9426,test,20260520
fresh_visobert_00384,9427,test,20260520
fresh_visobert_03457,9428,train,20260520
fresh_visobert_06736,9429,train,20260520
fresh_visobert_02157,9430,train,20260520
fresh_visobert_01829,9431,train,20260520
fresh_visobert_05287,9432,dev,20260520
fresh_visobert_09365,9433,train,20260520
fresh_visobert_00129,9434,train,20260520
fresh_visobert_04532,9435,train,20260520
fresh_visobert_09779,9436,train,20260520
fresh_visobert_07002,9437,train,20260520
fresh_visobert_00553,9438,train,20260520
fresh_visobert_02610,9439,train,20260520
fresh_visobert_07643,9440,test,20260520
fresh_visobert_09937,9441,train,20260520
fresh_visobert_05941,9442,train,20260520
fresh_visobert_09098,9443,train,20260520
fresh_visobert_04492,9444,train,20260520
fresh_visobert_05388,9445,dev,20260520
fresh_visobert_10311,9446,train,20260520
fresh_visobert_10505,9447,train,20260520
fresh_visobert_09080,9448,train,20260520
fresh_visobert_06976,9449,train,20260520
fresh_visobert_01371,9450,test,20260520
fresh_visobert_07026,9451,train,20260520
fresh_visobert_06314,9452,train,20260520
fresh_visobert_08329,9453,test,20260520
fresh_visobert_07744,9454,train,20260520
fresh_visobert_06282,9455,train,20260520
fresh_visobert_01492,9456,train,20260520
fresh_visobert_02148,9457,train,20260520
fresh_visobert_01337,9458,dev,20260520
fresh_visobert_04229,9459,dev,20260520
fresh_visobert_00317,9460,train,20260520
fresh_visobert_05727,9461,train,20260520
fresh_visobert_03697,9462,train,20260520
fresh_visobert_10134,9463,dev,20260520
fresh_visobert_07703,9464,test,20260520
fresh_visobert_04446,9465,train,20260520
fresh_visobert_06498,9466,train,20260520
fresh_visobert_04713,9467,test,20260520
fresh_visobert_05886,9468,train,20260520
fresh_visobert_10106,9469,train,20260520
fresh_visobert_08732,9470,train,20260520
fresh_visobert_05553,9471,dev,20260520
fresh_visobert_10368,9472,test,20260520
fresh_visobert_06330,9473,dev,20260520
fresh_visobert_11230,9474,train,20260520
fresh_visobert_07166,9475,train,20260520
fresh_visobert_04158,9476,train,20260520
fresh_visobert_02061,9477,test,20260520
fresh_visobert_07106,9478,dev,20260520
fresh_visobert_04585,9479,test,20260520
fresh_visobert_05166,9480,train,20260520
fresh_visobert_05836,9481,train,20260520
fresh_visobert_10658,9482,train,20260520
fresh_visobert_03331,9483,train,20260520
fresh_visobert_06376,9484,dev,20260520
fresh_visobert_06957,9485,train,20260520
fresh_visobert_05480,9486,dev,20260520
fresh_visobert_10923,9487,train,20260520
fresh_visobert_04741,9488,dev,20260520
fresh_visobert_01465,9489,test,20260520
fresh_visobert_00709,9490,train,20260520
fresh_visobert_01593,9491,train,20260520
fresh_visobert_11666,9492,test,20260520
fresh_visobert_10238,9493,train,20260520
fresh_visobert_03783,9494,dev,20260520
fresh_visobert_01220,9495,train,20260520
fresh_visobert_04139,9496,train,20260520
fresh_visobert_00886,9497,train,20260520
fresh_visobert_03980,9498,train,20260520
fresh_visobert_11446,9499,dev,20260520
fresh_visobert_05829,9500,train,20260520
fresh_visobert_03983,9501,train,20260520
fresh_visobert_01946,9502,train,20260520
fresh_visobert_11187,9503,dev,20260520
fresh_visobert_05717,9504,train,20260520
fresh_visobert_02990,9505,train,20260520
fresh_visobert_07720,9506,train,20260520
fresh_visobert_07140,9507,train,20260520
fresh_visobert_05029,9508,train,20260520
fresh_visobert_06336,9509,train,20260520
fresh_visobert_06985,9510,train,20260520
fresh_visobert_04388,9511,dev,20260520
fresh_visobert_04016,9512,train,20260520
fresh_visobert_00981,9513,train,20260520
fresh_visobert_10181,9514,test,20260520
fresh_visobert_00446,9515,train,20260520
fresh_visobert_03293,9516,dev,20260520
fresh_visobert_09274,9517,train,20260520
fresh_visobert_11262,9518,test,20260520
fresh_visobert_08048,9519,dev,20260520
fresh_visobert_00160,9520,train,20260520
fresh_visobert_04288,9521,train,20260520
fresh_visobert_10614,9522,dev,20260520
fresh_visobert_09129,9523,train,20260520
fresh_visobert_00196,9524,test,20260520
fresh_visobert_02038,9525,train,20260520
fresh_visobert_07259,9526,train,20260520
fresh_visobert_08114,9527,test,20260520
fresh_visobert_02153,9528,train,20260520
fresh_visobert_02621,9529,train,20260520
fresh_visobert_01334,9530,train,20260520
fresh_visobert_06495,9531,train,20260520
fresh_visobert_10445,9532,train,20260520
fresh_visobert_10566,9533,train,20260520
fresh_visobert_04124,9534,dev,20260520
fresh_visobert_01635,9535,test,20260520
fresh_visobert_09139,9536,train,20260520
fresh_visobert_05995,9537,train,20260520
fresh_visobert_01285,9538,train,20260520
fresh_visobert_08115,9539,train,20260520
fresh_visobert_08339,9540,train,20260520
fresh_visobert_04917,9541,train,20260520
fresh_visobert_07052,9542,train,20260520
fresh_visobert_00697,9543,dev,20260520
fresh_visobert_00194,9544,dev,20260520
fresh_visobert_06077,9545,dev,20260520
fresh_visobert_01930,9546,dev,20260520
fresh_visobert_04020,9547,train,20260520
fresh_visobert_08770,9548,train,20260520
fresh_visobert_08370,9549,train,20260520
fresh_visobert_07578,9550,train,20260520
fresh_visobert_06595,9551,train,20260520
fresh_visobert_00561,9552,train,20260520
fresh_visobert_06775,9553,train,20260520
fresh_visobert_06576,9554,train,20260520
fresh_visobert_06536,9555,dev,20260520
fresh_visobert_11680,9556,test,20260520
fresh_visobert_01510,9557,dev,20260520
fresh_visobert_05128,9558,train,20260520
fresh_visobert_00694,9559,train,20260520
fresh_visobert_00316,9560,dev,20260520
fresh_visobert_03256,9561,train,20260520
fresh_visobert_11150,9562,train,20260520
fresh_visobert_09091,9563,train,20260520
fresh_visobert_06440,9564,train,20260520
fresh_visobert_09504,9565,train,20260520
fresh_visobert_05937,9566,test,20260520
fresh_visobert_04618,9567,train,20260520
fresh_visobert_05815,9568,dev,20260520
fresh_visobert_06379,9569,train,20260520
fresh_visobert_03427,9570,dev,20260520
fresh_visobert_05879,9571,train,20260520
fresh_visobert_10725,9572,test,20260520
fresh_visobert_08786,9573,dev,20260520
fresh_visobert_00047,9574,train,20260520
fresh_visobert_00562,9575,train,20260520
fresh_visobert_03092,9576,train,20260520
fresh_visobert_10919,9577,dev,20260520
fresh_visobert_05151,9578,train,20260520
fresh_visobert_06117,9579,train,20260520
fresh_visobert_06161,9580,train,20260520
fresh_visobert_00642,9581,train,20260520
fresh_visobert_05142,9582,dev,20260520
fresh_visobert_02757,9583,train,20260520
fresh_visobert_11735,9584,train,20260520
fresh_visobert_09145,9585,train,20260520
fresh_visobert_05522,9586,test,20260520
fresh_visobert_07350,9587,test,20260520
fresh_visobert_05722,9588,train,20260520
fresh_visobert_01497,9589,train,20260520
fresh_visobert_02024,9590,train,20260520
fresh_visobert_02547,9591,test,20260520
fresh_visobert_01414,9592,train,20260520
fresh_visobert_10943,9593,test,20260520
fresh_visobert_00740,9594,dev,20260520
fresh_visobert_04169,9595,train,20260520
fresh_visobert_02951,9596,train,20260520
fresh_visobert_04706,9597,train,20260520
fresh_visobert_00688,9598,train,20260520
fresh_visobert_01982,9599,train,20260520
fresh_visobert_04262,9600,train,20260520
fresh_visobert_10912,9601,train,20260520
fresh_visobert_03336,9602,train,20260520
fresh_visobert_10476,9603,dev,20260520
fresh_visobert_04348,9604,train,20260520
fresh_visobert_08971,9605,dev,20260520
fresh_visobert_03064,9606,train,20260520
fresh_visobert_08532,9607,train,20260520
fresh_visobert_04613,9608,train,20260520
fresh_visobert_09845,9609,test,20260520
fresh_visobert_10812,9610,train,20260520
fresh_visobert_03792,9611,train,20260520
fresh_visobert_05789,9612,train,20260520
fresh_visobert_04315,9613,train,20260520
fresh_visobert_07980,9614,train,20260520
fresh_visobert_03024,9615,train,20260520
fresh_visobert_05418,9616,train,20260520
fresh_visobert_07822,9617,dev,20260520
fresh_visobert_08383,9618,train,20260520
fresh_visobert_03693,9619,test,20260520
fresh_visobert_05518,9620,train,20260520
fresh_visobert_02520,9621,train,20260520
fresh_visobert_06773,9622,train,20260520
fresh_visobert_09858,9623,test,20260520
fresh_visobert_03573,9624,test,20260520
fresh_visobert_01770,9625,dev,20260520
fresh_visobert_02971,9626,train,20260520
fresh_visobert_03407,9627,train,20260520
fresh_visobert_08956,9628,train,20260520
fresh_visobert_11160,9629,train,20260520
fresh_visobert_10235,9630,dev,20260520
fresh_visobert_03729,9631,dev,20260520
fresh_visobert_00331,9632,dev,20260520
fresh_visobert_11990,9633,test,20260520
fresh_visobert_11036,9634,test,20260520
fresh_visobert_10754,9635,dev,20260520
fresh_visobert_05861,9636,train,20260520
fresh_visobert_06071,9637,train,20260520
fresh_visobert_10972,9638,train,20260520
fresh_visobert_06147,9639,train,20260520
fresh_visobert_03763,9640,train,20260520
fresh_visobert_09195,9641,train,20260520
fresh_visobert_01385,9642,train,20260520
fresh_visobert_05196,9643,train,20260520
fresh_visobert_04296,9644,dev,20260520
fresh_visobert_07103,9645,train,20260520
fresh_visobert_10294,9646,train,20260520
fresh_visobert_08316,9647,train,20260520
fresh_visobert_04753,9648,train,20260520
fresh_visobert_00802,9649,test,20260520
fresh_visobert_01687,9650,dev,20260520
fresh_visobert_09663,9651,test,20260520
fresh_visobert_00655,9652,train,20260520
fresh_visobert_00163,9653,dev,20260520
fresh_visobert_05885,9654,train,20260520
fresh_visobert_03543,9655,train,20260520
fresh_visobert_08935,9656,train,20260520
fresh_visobert_09625,9657,train,20260520
fresh_visobert_09353,9658,dev,20260520
fresh_visobert_09210,9659,train,20260520
fresh_visobert_10859,9660,train,20260520
fresh_visobert_08621,9661,dev,20260520
fresh_visobert_10145,9662,dev,20260520
fresh_visobert_03442,9663,train,20260520
fresh_visobert_05314,9664,train,20260520
fresh_visobert_11220,9665,dev,20260520
fresh_visobert_01867,9666,test,20260520
fresh_visobert_10249,9667,train,20260520
fresh_visobert_05952,9668,test,20260520
fresh_visobert_02699,9669,train,20260520
fresh_visobert_05752,9670,train,20260520
fresh_visobert_06119,9671,train,20260520
fresh_visobert_02700,9672,train,20260520
fresh_visobert_09346,9673,train,20260520
fresh_visobert_00059,9674,dev,20260520
fresh_visobert_00148,9675,train,20260520
fresh_visobert_09176,9676,train,20260520
fresh_visobert_00165,9677,dev,20260520
fresh_visobert_00041,9678,train,20260520
fresh_visobert_02143,9679,train,20260520
fresh_visobert_01696,9680,train,20260520
fresh_visobert_01192,9681,test,20260520
fresh_visobert_01075,9682,train,20260520
fresh_visobert_04834,9683,train,20260520
fresh_visobert_03263,9684,test,20260520
fresh_visobert_11388,9685,train,20260520
fresh_visobert_05221,9686,train,20260520
fresh_visobert_02235,9687,train,20260520
fresh_visobert_02136,9688,test,20260520
fresh_visobert_04365,9689,train,20260520
fresh_visobert_07730,9690,train,20260520
fresh_visobert_07215,9691,test,20260520
fresh_visobert_00430,9692,train,20260520
fresh_visobert_03709,9693,test,20260520
fresh_visobert_06149,9694,train,20260520
fresh_visobert_00501,9695,train,20260520
fresh_visobert_06020,9696,test,20260520
fresh_visobert_10474,9697,train,20260520
fresh_visobert_06549,9698,train,20260520
fresh_visobert_01722,9699,test,20260520
fresh_visobert_11232,9700,train,20260520
fresh_visobert_05563,9701,test,20260520
fresh_visobert_03352,9702,train,20260520
fresh_visobert_11259,9703,test,20260520
fresh_visobert_07882,9704,train,20260520
fresh_visobert_00125,9705,train,20260520
fresh_visobert_04612,9706,train,20260520
fresh_visobert_07395,9707,test,20260520
fresh_visobert_09369,9708,test,20260520
fresh_visobert_06012,9709,train,20260520
fresh_visobert_10381,9710,train,20260520
fresh_visobert_08428,9711,test,20260520
fresh_visobert_03170,9712,test,20260520
fresh_visobert_09218,9713,train,20260520
fresh_visobert_09788,9714,dev,20260520
fresh_visobert_06399,9715,train,20260520
fresh_visobert_07367,9716,test,20260520
fresh_visobert_03464,9717,train,20260520
fresh_visobert_08567,9718,train,20260520
fresh_visobert_04073,9719,test,20260520
fresh_visobert_01937,9720,train,20260520
fresh_visobert_07782,9721,train,20260520
fresh_visobert_11260,9722,train,20260520
fresh_visobert_01809,9723,dev,20260520
fresh_visobert_10405,9724,dev,20260520
fresh_visobert_08391,9725,test,20260520
fresh_visobert_09769,9726,test,20260520
fresh_visobert_11294,9727,train,20260520
fresh_visobert_01423,9728,dev,20260520
fresh_visobert_09847,9729,dev,20260520
fresh_visobert_09510,9730,train,20260520
fresh_visobert_10664,9731,train,20260520
fresh_visobert_01041,9732,train,20260520
fresh_visobert_11385,9733,test,20260520
fresh_visobert_05603,9734,dev,20260520
fresh_visobert_11719,9735,train,20260520
fresh_visobert_01062,9736,train,20260520
fresh_visobert_01966,9737,train,20260520
fresh_visobert_07784,9738,train,20260520
fresh_visobert_06771,9739,train,20260520
fresh_visobert_05677,9740,train,20260520
fresh_visobert_08170,9741,train,20260520
fresh_visobert_02378,9742,train,20260520
fresh_visobert_04698,9743,train,20260520
fresh_visobert_09881,9744,test,20260520
fresh_visobert_05644,9745,train,20260520
fresh_visobert_07961,9746,train,20260520
fresh_visobert_03361,9747,test,20260520
fresh_visobert_06113,9748,train,20260520
fresh_visobert_11212,9749,test,20260520
fresh_visobert_10983,9750,train,20260520
fresh_visobert_00102,9751,train,20260520
fresh_visobert_07398,9752,train,20260520
fresh_visobert_11287,9753,train,20260520
fresh_visobert_08870,9754,train,20260520
fresh_visobert_05506,9755,test,20260520
fresh_visobert_09771,9756,train,20260520
fresh_visobert_11422,9757,train,20260520
fresh_visobert_04755,9758,train,20260520
fresh_visobert_10365,9759,train,20260520
fresh_visobert_02835,9760,train,20260520
fresh_visobert_06089,9761,train,20260520
fresh_visobert_02817,9762,train,20260520
fresh_visobert_09966,9763,train,20260520
fresh_visobert_05887,9764,test,20260520
fresh_visobert_03459,9765,train,20260520
fresh_visobert_01783,9766,train,20260520
fresh_visobert_02307,9767,train,20260520
fresh_visobert_09638,9768,test,20260520
fresh_visobert_09284,9769,dev,20260520
fresh_visobert_06728,9770,dev,20260520
fresh_visobert_07956,9771,train,20260520
fresh_visobert_04889,9772,test,20260520
fresh_visobert_07585,9773,train,20260520
fresh_visobert_00305,9774,train,20260520
fresh_visobert_10440,9775,train,20260520
fresh_visobert_10829,9776,test,20260520
fresh_visobert_11734,9777,train,20260520
fresh_visobert_05301,9778,train,20260520
fresh_visobert_01060,9779,dev,20260520
fresh_visobert_10513,9780,train,20260520
fresh_visobert_05023,9781,test,20260520
fresh_visobert_01636,9782,train,20260520
fresh_visobert_08874,9783,test,20260520
fresh_visobert_09029,9784,train,20260520
fresh_visobert_03474,9785,train,20260520
fresh_visobert_05147,9786,train,20260520
fresh_visobert_01029,9787,train,20260520
fresh_visobert_07546,9788,train,20260520
fresh_visobert_11451,9789,train,20260520
fresh_visobert_11761,9790,train,20260520
fresh_visobert_07912,9791,train,20260520
fresh_visobert_11994,9792,train,20260520
fresh_visobert_11492,9793,train,20260520
fresh_visobert_04435,9794,train,20260520
fresh_visobert_03279,9795,train,20260520
fresh_visobert_08019,9796,train,20260520
fresh_visobert_00919,9797,train,20260520
fresh_visobert_08373,9798,train,20260520
fresh_visobert_02124,9799,train,20260520
fresh_visobert_10421,9800,train,20260520
fresh_visobert_07121,9801,train,20260520
fresh_visobert_05458,9802,train,20260520
fresh_visobert_10117,9803,train,20260520
fresh_visobert_10489,9804,train,20260520
fresh_visobert_04849,9805,train,20260520
fresh_visobert_11714,9806,train,20260520
fresh_visobert_03809,9807,train,20260520
fresh_visobert_00434,9808,train,20260520
fresh_visobert_03376,9809,train,20260520
fresh_visobert_05410,9810,train,20260520
fresh_visobert_11681,9811,train,20260520
fresh_visobert_02694,9812,train,20260520
fresh_visobert_02140,9813,train,20260520
fresh_visobert_01120,9814,dev,20260520
fresh_visobert_07753,9815,test,20260520
fresh_visobert_08407,9816,train,20260520
fresh_visobert_10570,9817,train,20260520
fresh_visobert_01746,9818,test,20260520
fresh_visobert_10319,9819,train,20260520
fresh_visobert_01356,9820,train,20260520
fresh_visobert_02214,9821,train,20260520
fresh_visobert_04591,9822,train,20260520
fresh_visobert_07681,9823,dev,20260520
fresh_visobert_09235,9824,test,20260520
fresh_visobert_08042,9825,train,20260520
fresh_visobert_00503,9826,train,20260520
fresh_visobert_07185,9827,train,20260520
fresh_visobert_11151,9828,train,20260520
fresh_visobert_10667,9829,train,20260520
fresh_visobert_01110,9830,train,20260520
fresh_visobert_06863,9831,dev,20260520
fresh_visobert_08305,9832,train,20260520
fresh_visobert_06413,9833,dev,20260520
fresh_visobert_07698,9834,train,20260520
fresh_visobert_05230,9835,dev,20260520
fresh_visobert_05354,9836,train,20260520
fresh_visobert_11291,9837,test,20260520
fresh_visobert_06029,9838,test,20260520
fresh_visobert_08253,9839,dev,20260520
fresh_visobert_09585,9840,train,20260520
fresh_visobert_00678,9841,test,20260520
fresh_visobert_04743,9842,train,20260520
fresh_visobert_00654,9843,train,20260520
fresh_visobert_04603,9844,train,20260520
fresh_visobert_02486,9845,train,20260520
fresh_visobert_01309,9846,train,20260520
fresh_visobert_00625,9847,train,20260520
fresh_visobert_10560,9848,dev,20260520
fresh_visobert_02335,9849,train,20260520
fresh_visobert_02012,9850,train,20260520
fresh_visobert_02834,9851,dev,20260520
fresh_visobert_03339,9852,train,20260520
fresh_visobert_04096,9853,train,20260520
fresh_visobert_03399,9854,train,20260520
fresh_visobert_00566,9855,train,20260520
fresh_visobert_04720,9856,dev,20260520
fresh_visobert_07459,9857,train,20260520
fresh_visobert_11050,9858,train,20260520
fresh_visobert_01673,9859,dev,20260520
fresh_visobert_00940,9860,dev,20260520
fresh_visobert_08288,9861,train,20260520
fresh_visobert_08537,9862,dev,20260520
fresh_visobert_07620,9863,train,20260520
fresh_visobert_01455,9864,train,20260520
fresh_visobert_08287,9865,dev,20260520
fresh_visobert_04335,9866,train,20260520
fresh_visobert_06662,9867,train,20260520
fresh_visobert_03869,9868,train,20260520
fresh_visobert_04832,9869,dev,20260520
fresh_visobert_06857,9870,train,20260520
fresh_visobert_04915,9871,train,20260520
fresh_visobert_03680,9872,train,20260520
fresh_visobert_08283,9873,train,20260520
fresh_visobert_07414,9874,train,20260520
fresh_visobert_11063,9875,train,20260520
fresh_visobert_06480,9876,test,20260520
fresh_visobert_05118,9877,train,20260520
fresh_visobert_02540,9878,dev,20260520
fresh_visobert_03477,9879,train,20260520
fresh_visobert_04386,9880,train,20260520
fresh_visobert_05771,9881,train,20260520
fresh_visobert_10067,9882,test,20260520
fresh_visobert_08364,9883,dev,20260520
fresh_visobert_03872,9884,test,20260520
fresh_visobert_06087,9885,dev,20260520
fresh_visobert_03654,9886,dev,20260520
fresh_visobert_08633,9887,dev,20260520
fresh_visobert_07235,9888,train,20260520
fresh_visobert_01248,9889,train,20260520
fresh_visobert_11236,9890,train,20260520
fresh_visobert_03784,9891,train,20260520
fresh_visobert_11128,9892,train,20260520
fresh_visobert_05716,9893,train,20260520
fresh_visobert_10295,9894,train,20260520
fresh_visobert_07656,9895,dev,20260520
fresh_visobert_03643,9896,train,20260520
fresh_visobert_08585,9897,train,20260520
fresh_visobert_10435,9898,train,20260520
fresh_visobert_07556,9899,test,20260520
fresh_visobert_04778,9900,train,20260520
fresh_visobert_09819,9901,train,20260520
fresh_visobert_05345,9902,train,20260520
fresh_visobert_03610,9903,test,20260520
fresh_visobert_03181,9904,train,20260520
fresh_visobert_05608,9905,test,20260520
fresh_visobert_06156,9906,train,20260520
fresh_visobert_00684,9907,test,20260520
fresh_visobert_00234,9908,train,20260520
fresh_visobert_05470,9909,dev,20260520
fresh_visobert_02169,9910,train,20260520
fresh_visobert_03800,9911,train,20260520
fresh_visobert_11544,9912,test,20260520
fresh_visobert_04224,9913,test,20260520
fresh_visobert_00191,9914,test,20260520
fresh_visobert_11938,9915,train,20260520
fresh_visobert_03069,9916,dev,20260520
fresh_visobert_09468,9917,test,20260520
fresh_visobert_07100,9918,dev,20260520
fresh_visobert_00660,9919,test,20260520
fresh_visobert_01716,9920,dev,20260520
fresh_visobert_10461,9921,train,20260520
fresh_visobert_09319,9922,dev,20260520
fresh_visobert_00321,9923,train,20260520
fresh_visobert_03034,9924,dev,20260520
fresh_visobert_02008,9925,train,20260520
fresh_visobert_06264,9926,train,20260520
fresh_visobert_01459,9927,test,20260520
fresh_visobert_08878,9928,train,20260520
fresh_visobert_01890,9929,dev,20260520
fresh_visobert_04621,9930,train,20260520
fresh_visobert_09503,9931,train,20260520
fresh_visobert_02401,9932,dev,20260520
fresh_visobert_03148,9933,dev,20260520
fresh_visobert_02508,9934,train,20260520
fresh_visobert_03343,9935,train,20260520
fresh_visobert_11856,9936,train,20260520
fresh_visobert_03348,9937,dev,20260520
fresh_visobert_03249,9938,train,20260520
fresh_visobert_09780,9939,train,20260520
fresh_visobert_00104,9940,dev,20260520
fresh_visobert_08460,9941,train,20260520
fresh_visobert_04336,9942,dev,20260520
fresh_visobert_07533,9943,test,20260520
fresh_visobert_02051,9944,train,20260520
fresh_visobert_01058,9945,train,20260520
fresh_visobert_07896,9946,train,20260520
fresh_visobert_04261,9947,test,20260520
fresh_visobert_03881,9948,test,20260520
fresh_visobert_11159,9949,train,20260520
fresh_visobert_04502,9950,train,20260520
fresh_visobert_02336,9951,train,20260520
fresh_visobert_11754,9952,train,20260520
fresh_visobert_04500,9953,train,20260520
fresh_visobert_00209,9954,test,20260520
fresh_visobert_01957,9955,train,20260520
fresh_visobert_06303,9956,train,20260520
fresh_visobert_05130,9957,train,20260520
fresh_visobert_02693,9958,dev,20260520
fresh_visobert_06545,9959,train,20260520
fresh_visobert_04580,9960,train,20260520
fresh_visobert_08482,9961,train,20260520
fresh_visobert_04369,9962,test,20260520
fresh_visobert_08711,9963,train,20260520
fresh_visobert_11244,9964,train,20260520
fresh_visobert_09158,9965,train,20260520
fresh_visobert_05978,9966,test,20260520
fresh_visobert_06997,9967,dev,20260520
fresh_visobert_10315,9968,test,20260520
fresh_visobert_11004,9969,test,20260520
fresh_visobert_01002,9970,dev,20260520
fresh_visobert_05210,9971,train,20260520
fresh_visobert_00975,9972,train,20260520
fresh_visobert_08998,9973,dev,20260520
fresh_visobert_08930,9974,test,20260520
fresh_visobert_11114,9975,test,20260520
fresh_visobert_04943,9976,test,20260520
fresh_visobert_03313,9977,train,20260520
fresh_visobert_02207,9978,train,20260520
fresh_visobert_06717,9979,train,20260520
fresh_visobert_07224,9980,test,20260520
fresh_visobert_04298,9981,train,20260520
fresh_visobert_11949,9982,test,20260520
fresh_visobert_10175,9983,test,20260520
fresh_visobert_08539,9984,train,20260520
fresh_visobert_10140,9985,train,20260520
fresh_visobert_11247,9986,train,20260520
fresh_visobert_08594,9987,test,20260520
fresh_visobert_04380,9988,train,20260520
fresh_visobert_05812,9989,test,20260520
fresh_visobert_02113,9990,train,20260520
fresh_visobert_06428,9991,test,20260520
fresh_visobert_01929,9992,train,20260520
fresh_visobert_09012,9993,test,20260520
fresh_visobert_03732,9994,train,20260520
fresh_visobert_10833,9995,dev,20260520
fresh_visobert_05953,9996,train,20260520
fresh_visobert_04012,9997,dev,20260520
fresh_visobert_06785,9998,train,20260520
fresh_visobert_05772,9999,train,20260520
fresh_visobert_02428,10000,train,20260520
fresh_visobert_10631,10001,train,20260520
fresh_visobert_05056,10002,train,20260520
fresh_visobert_04287,10003,train,20260520
fresh_visobert_01862,10004,train,20260520
fresh_visobert_03235,10005,train,20260520
fresh_visobert_03661,10006,train,20260520
fresh_visobert_10606,10007,train,20260520
fresh_visobert_07970,10008,dev,20260520
fresh_visobert_08875,10009,dev,20260520
fresh_visobert_08680,10010,train,20260520
fresh_visobert_02544,10011,train,20260520
fresh_visobert_10659,10012,dev,20260520
fresh_visobert_10619,10013,train,20260520
fresh_visobert_05852,10014,test,20260520
fresh_visobert_06735,10015,dev,20260520
fresh_visobert_08780,10016,train,20260520
fresh_visobert_10846,10017,dev,20260520
fresh_visobert_06793,10018,test,20260520
fresh_visobert_03276,10019,test,20260520
fresh_visobert_11218,10020,train,20260520
fresh_visobert_06046,10021,train,20260520
fresh_visobert_09813,10022,train,20260520
fresh_visobert_02808,10023,dev,20260520
fresh_visobert_00046,10024,train,20260520
fresh_visobert_07039,10025,test,20260520
fresh_visobert_09305,10026,train,20260520
fresh_visobert_01373,10027,test,20260520
fresh_visobert_09454,10028,train,20260520
fresh_visobert_08020,10029,train,20260520
fresh_visobert_09851,10030,test,20260520
fresh_visobert_06363,10031,train,20260520
fresh_visobert_05224,10032,train,20260520
fresh_visobert_04666,10033,dev,20260520
fresh_visobert_09234,10034,train,20260520
fresh_visobert_06907,10035,train,20260520
fresh_visobert_08877,10036,test,20260520
fresh_visobert_10370,10037,train,20260520
fresh_visobert_07547,10038,train,20260520
fresh_visobert_08983,10039,dev,20260520
fresh_visobert_01375,10040,train,20260520
fresh_visobert_04508,10041,train,20260520
fresh_visobert_04393,10042,test,20260520
fresh_visobert_08071,10043,train,20260520
fresh_visobert_11501,10044,train,20260520
fresh_visobert_09883,10045,test,20260520
fresh_visobert_09140,10046,train,20260520
fresh_visobert_05346,10047,train,20260520
fresh_visobert_00388,10048,train,20260520
fresh_visobert_03986,10049,train,20260520
fresh_visobert_11219,10050,train,20260520
fresh_visobert_11435,10051,train,20260520
fresh_visobert_03030,10052,train,20260520
fresh_visobert_09743,10053,test,20260520
fresh_visobert_10518,10054,train,20260520
fresh_visobert_07486,10055,train,20260520
fresh_visobert_01429,10056,train,20260520
fresh_visobert_09245,10057,train,20260520
fresh_visobert_02019,10058,train,20260520
fresh_visobert_06621,10059,train,20260520
fresh_visobert_01625,10060,test,20260520
fresh_visobert_08099,10061,test,20260520
fresh_visobert_02455,10062,train,20260520
fresh_visobert_00579,10063,train,20260520
fresh_visobert_11233,10064,test,20260520
fresh_visobert_05315,10065,train,20260520
fresh_visobert_07289,10066,train,20260520
fresh_visobert_09459,10067,train,20260520
fresh_visobert_07694,10068,train,20260520
fresh_visobert_05076,10069,train,20260520
fresh_visobert_09253,10070,test,20260520
fresh_visobert_09606,10071,train,20260520
fresh_visobert_03629,10072,train,20260520
fresh_visobert_02650,10073,train,20260520
fresh_visobert_05661,10074,train,20260520
fresh_visobert_03691,10075,train,20260520
fresh_visobert_06559,10076,train,20260520
fresh_visobert_06423,10077,test,20260520
fresh_visobert_11911,10078,train,20260520
fresh_visobert_04783,10079,train,20260520
fresh_visobert_04779,10080,test,20260520
fresh_visobert_11867,10081,train,20260520
fresh_visobert_07915,10082,train,20260520
fresh_visobert_04015,10083,test,20260520
fresh_visobert_11046,10084,train,20260520
fresh_visobert_00530,10085,train,20260520
fresh_visobert_02685,10086,dev,20260520
fresh_visobert_11051,10087,dev,20260520
fresh_visobert_01218,10088,train,20260520
fresh_visobert_11736,10089,train,20260520
fresh_visobert_09524,10090,train,20260520
fresh_visobert_07270,10091,test,20260520
